NAME,SIZE,MILK,CALORIES,TOTAL_FAT_g,SATURATED_FAT_g,TRANS_FAT_g,CHOLESTEROL_mg,SODIUM_mg,TOTAL_CARB_g,DIETARY_FIBER_g,SUGAR_g,PROTEIN_g,CAFFEINE_mg,CALS,PRICE,CPD,RESTAURANT
White Hot Chocolate,Venti,Soy,540,21,11,0.2,30,300,71,2,67,17,0,540,4.15,0,Starbucks
White Hot Chocolate,Venti,Coconut,450,17,15,0,5,310,71,0,69,6,0,540,4.15,0,Starbucks
White Hot Chocolate,Venti,Coconut,520,24,20,0.2,30,320,73,0,71,6,0,540,4.15,0,Starbucks
Cappuccino,Small,Whole,120,7,4,0,20,85,9,0,9,6,71,120,2,35.5,McDonalds
Cappuccino,Small,Whole,120,7,4,0,20,85,9,0,9,6,71,160,2.79,25.44802867,McDonalds
Cappuccino,Small,Whole,120,7,4,0,20,85,9,0,9,6,71,210,3.19,22.25705329,McDonalds
Cappuccino,Medium,Whole,140,8,4.5,0,25,105,11,0,11,8,142,120,2,71,McDonalds
Cappuccino,Medium,Whole,140,8,4.5,0,25,105,11,0,11,8,142,160,2.79,50.89605735,McDonalds
Cappuccino,Medium,Whole,140,8,4.5,0,25,105,11,0,11,8,142,210,3.19,44.51410658,McDonalds
Cappuccino,Large,Whole,180,10,6,0,30,130,13,0,13,9,178,120,2,89,McDonalds
Cappuccino,Large,Whole,180,10,6,0,30,130,13,0,13,9,178,160,2.79,63.79928315,McDonalds
Cappuccino,Large,Whole,180,10,6,0,30,130,13,0,13,9,178,210,3.19,55.79937304,McDonalds
Latte,Small,Whole,150,8,4.5,0,25,105,11,0,11,8,71,140,2,35.5,McDonalds
Latte,Small,Whole,150,8,4.5,0,25,105,11,0,11,8,71,190,2.99,23.7458194,McDonalds
Latte,Small,Whole,150,8,4.5,0,25,105,11,0,11,8,71,250,3.39,20.9439528,McDonalds
Latte,Medium,Whole,180,10,6,0,30,130,13,0,13,10,142,140,2,71,McDonalds
Latte,Medium,Whole,180,10,6,0,30,130,13,0,13,10,142,190,2.99,47.4916388,McDonalds
Latte,Medium,Whole,180,10,6,0,30,130,13,0,13,10,142,250,3.39,41.8879056,McDonalds
Latte,Large,Whole,210,11,7,0,35,150,16,0,16,11,178,140,2,89,McDonalds
Latte,Large,Whole,210,11,7,0,35,150,16,0,16,11,178,190,2.99,59.53177258,McDonalds
Latte,Large,Whole,210,11,7,0,35,150,16,0,16,11,178,250,3.39,52.50737463,McDonalds
Caramel Cappuccino,Small,Whole,200,5,3,0,15,125,32,0,32,5,71,210,2,35.5,McDonalds
Caramel Cappuccino,Small,Whole,200,5,3,0,15,125,32,0,32,5,71,260,2.79,25.44802867,McDonalds
Caramel Cappuccino,Small,Whole,200,5,3,0,15,125,32,0,32,5,71,340,3.19,22.25705329,McDonalds
Caramel Cappuccino,Medium,Whole,240,6,3.5,0,20,150,41,0,40,6,142,210,2,71,McDonalds
Caramel Cappuccino,Medium,Whole,240,6,3.5,0,20,150,41,0,40,6,142,260,2.79,50.89605735,McDonalds
Caramel Cappuccino,Medium,Whole,240,6,3.5,0,20,150,41,0,40,6,142,340,3.19,44.51410658,McDonalds
Caramel Cappuccino,Large,Whole,290,8,4.5,0,25,190,49,0,49,8,178,210,2,89,McDonalds
Caramel Cappuccino,Large,Whole,290,8,4.5,0,25,190,49,0,49,8,178,260,2.79,63.79928315,McDonalds
Caramel Cappuccino,Large,Whole,290,8,4.5,0,25,190,49,0,49,8,178,340,3.19,55.79937304,McDonalds
Caramel Latte,Small,Whole,230,7,4,0,20,140,35,0,35,7,71,250,2,35.5,McDonalds
Caramel Latte,Small,Whole,230,7,4,0,20,140,35,0,35,7,71,320,2.99,23.7458194,McDonalds
Caramel Latte,Small,Whole,230,7,4,0,20,140,35,0,35,7,71,400,3.39,20.9439528,McDonalds
Caramel Latte,Medium,Whole,280,8,4.5,0,25,170,43,0,43,8,142,250,2,71,McDonalds
Caramel Latte,Medium,Whole,280,8,4.5,0,25,170,43,0,43,8,142,320,2.99,47.4916388,McDonalds
Caramel Latte,Medium,Whole,280,8,4.5,0,25,170,43,0,43,8,142,400,3.39,41.8879056,McDonalds
Caramel Latte,Large,Whole,330,9,5,0,30,210,52,0,51,9,178,250,2,89,McDonalds
Caramel Latte,Large,Whole,330,9,5,0,30,210,52,0,51,9,178,320,2.99,59.53177258,McDonalds
Caramel Latte,Large,Whole,330,9,5,0,30,210,52,0,51,9,178,400,3.39,52.50737463,McDonalds
Hazelnut Cappuccino,Small,Whole,200,5,3,0,15,70,34,0,34,5,71,200,2,35.5,McDonalds
Hazelnut Cappuccino,Small,Whole,200,5,3,0,15,70,34,0,34,5,71,240,2.79,25.44802867,McDonalds
Hazelnut Cappuccino,Small,Whole,200,5,3,0,15,70,34,0,34,5,71,320,3.19,22.25705329,McDonalds
Hazelnut Cappuccino,Medium,Whole,240,6,3.5,0,20,85,42,0,42,6,142,200,2,71,McDonalds
Hazelnut Cappuccino,Medium,Whole,240,6,3.5,0,20,85,42,0,42,6,142,240,2.79,50.89605735,McDonalds
Hazelnut Cappuccino,Medium,Whole,240,6,3.5,0,20,85,42,0,42,6,142,320,3.19,44.51410658,McDonalds
Hazelnut Cappuccino,Large,Whole,290,8,4.5,0,25,105,51,0,51,7,178,200,2,89,McDonalds
Hazelnut Cappuccino,Large,Whole,290,8,4.5,0,25,105,51,0,51,7,178,240,2.79,63.79928315,McDonalds
Hazelnut Cappuccino,Large,Whole,290,8,4.5,0,25,105,51,0,51,7,178,320,3.19,55.79937304,McDonalds
Hazelnut Latte,Small,Whole,230,7,4,0,20,90,36,0,36,7,71,230,2,35.5,McDonalds
Hazelnut Latte,Small,Whole,230,7,4,0,20,90,36,0,36,7,71,300,2.99,23.7458194,McDonalds
Hazelnut Latte,Small,Whole,230,7,4,0,20,90,36,0,36,7,71,370,3.39,20.9439528,McDonalds
Hazelnut Latte,Medium,Whole,280,8,4.5,0,25,110,45,0,45,8,142,230,2,71,McDonalds
Hazelnut Latte,Medium,Whole,280,8,4.5,0,25,110,45,0,45,8,142,300,2.99,47.4916388,McDonalds
Hazelnut Latte,Medium,Whole,280,8,4.5,0,25,110,45,0,45,8,142,370,3.39,41.8879056,McDonalds
Hazelnut Latte,Large,Whole,330,9,5,0,30,130,53,0,53,9,178,230,2,89,McDonalds
Hazelnut Latte,Large,Whole,330,9,5,0,30,130,53,0,53,9,178,300,2.99,59.53177258,McDonalds
Hazelnut Latte,Large,Whole,330,9,5,0,30,130,53,0,53,9,178,370,3.39,52.50737463,McDonalds
Vanilla Cappuccino,Small,Whole,200,5,3,0,15,70,34,0,34,5,71,190,2,35.5,McDonalds
Vanilla Cappuccino,Small,Whole,200,5,3,0,15,70,34,0,34,5,71,230,2.79,25.44802867,McDonalds
Vanilla Cappuccino,Small,Whole,200,5,3,0,15,70,34,0,34,5,71,310,3.19,22.25705329,McDonalds
Vanilla Cappuccino,Medium,Whole,240,6,3.5,0,20,85,42,0,42,6,142,190,2,71,McDonalds
Vanilla Cappuccino,Medium,Whole,240,6,3.5,0,20,85,42,0,42,6,142,230,2.79,50.89605735,McDonalds
Vanilla Cappuccino,Medium,Whole,240,6,3.5,0,20,85,42,0,42,6,142,310,3.19,44.51410658,McDonalds
Vanilla Cappuccino,Large,Whole,290,8,4.5,0,25,105,51,0,51,7,178,190,2,89,McDonalds
Vanilla Cappuccino,Large,Whole,290,8,4.5,0,25,105,51,0,51,7,178,230,2.79,63.79928315,McDonalds
Vanilla Cappuccino,Large,Whole,290,8,4.5,0,25,105,51,0,51,7,178,310,3.19,55.79937304,McDonalds
Mocha,Small,Whole,280,11,6,0,20,125,40,0,33,6,86,300,2,43,McDonalds
Mocha,Small,Whole,280,11,6,0,20,125,40,0,33,6,86,380,2.99,28.76254181,McDonalds
Mocha,Small,Whole,280,11,6,0,20,125,40,0,33,6,86,470,3.39,25.36873156,McDonalds
Mocha,Medium,Whole,330,12,7,0,25,150,48,0,41,7,167,300,2,83.5,McDonalds
Mocha,Medium,Whole,330,12,7,0,25,150,48,0,41,7,167,380,2.99,55.85284281,McDonalds
Mocha,Medium,Whole,330,12,7,0,25,150,48,0,41,7,167,470,3.39,49.26253687,McDonalds
Mocha,Large,Whole,400,14,8,0.5,30,190,58,0,49,10,200,300,2,100,McDonalds
Mocha,Large,Whole,400,14,8,0.5,30,190,58,0,49,10,200,380,2.99,66.88963211,McDonalds
Mocha,Large,Whole,400,14,8,0.5,30,190,58,0,49,10,200,470,3.39,58.99705015,McDonalds
Iced Latte,Small,Whole,80,4.5,2.5,0,15,65,6,0,6,4,71,90,2,35.5,McDonalds
Iced Latte,Small,Whole,80,4.5,2.5,0,15,65,6,0,6,4,71,120,2.79,25.44802867,McDonalds
Iced Latte,Small,Whole,80,4.5,2.5,0,15,65,6,0,6,4,71,170,3.19,22.25705329,McDonalds
Iced Latte,Medium,Whole,100,6,3.5,0,15,80,8,0,8,6,142,90,2,71,McDonalds
Iced Latte,Medium,Whole,100,6,3.5,0,15,80,8,0,8,6,142,120,2.79,50.89605735,McDonalds
Iced Latte,Medium,Whole,100,6,3.5,0,15,80,8,0,8,6,142,170,3.19,44.51410658,McDonalds
Iced Latte,Large,Whole,140,8,4.5,0,25,105,10,0,10,7,178,90,2,89,McDonalds
Iced Latte,Large,Whole,140,8,4.5,0,25,105,10,0,10,7,178,120,2.79,63.79928315,McDonalds
Iced Latte,Large,Whole,140,8,4.5,0,25,105,10,0,10,7,178,170,3.19,55.79937304,McDonalds
Iced Caramel Latte,Small,Whole,160,3,1.5,0,10,100,29,0,29,3,71,180,2,35.5,McDonalds
Iced Caramel Latte,Small,Whole,160,3,1.5,0,10,100,29,0,29,3,71,220,2.79,25.44802867,McDonalds
Iced Caramel Latte,Small,Whole,160,3,1.5,0,10,100,29,0,29,3,71,330,3.19,22.25705329,McDonalds
Iced Caramel Latte,Medium,Whole,180,4.5,2.5,0,15,120,31,0,31,4,142,180,2,71,McDonalds
Iced Caramel Latte,Medium,Whole,180,4.5,2.5,0,15,120,31,0,31,4,142,220,2.79,50.89605735,McDonalds
Iced Caramel Latte,Medium,Whole,180,4.5,2.5,0,15,120,31,0,31,4,142,330,3.19,44.51410658,McDonalds
Iced Caramel Latte,Large,Whole,230,6,3.5,0,15,150,40,0,40,6,178,180,2,89,McDonalds
Iced Caramel Latte,Large,Whole,230,6,3.5,0,15,150,40,0,40,6,178,220,2.79,63.79928315,McDonalds
Iced Caramel Latte,Large,Whole,230,6,3.5,0,15,150,40,0,40,6,178,330,3.19,55.79937304,McDonalds
Iced Hazelnut Latte,Small,Whole,160,3,1.5,0,10,45,31,0,31,3,71,170,2,35.5,McDonalds
Iced Hazelnut Latte,Small,Whole,160,3,1.5,0,10,45,31,0,31,3,71,200,2.79,25.44802867,McDonalds
Iced Hazelnut Latte,Small,Whole,160,3,1.5,0,10,45,31,0,31,3,71,310,3.19,22.25705329,McDonalds
Iced Hazelnut Latte,Medium,Whole,180,4.5,2.5,0,15,65,33,0,33,4,142,170,2,71,McDonalds
Iced Hazelnut Latte,Medium,Whole,180,4.5,2.5,0,15,65,33,0,33,4,142,200,2.79,50.89605735,McDonalds
Iced Hazelnut Latte,Medium,Whole,180,4.5,2.5,0,15,65,33,0,33,4,142,310,3.19,44.51410658,McDonalds
Iced Hazelnut Latte,Large,Whole,230,6,3.5,0,15,85,41,0,41,6,178,170,2,89,McDonalds
Iced Hazelnut Latte,Large,Whole,230,6,3.5,0,15,85,41,0,41,6,178,200,2.79,63.79928315,McDonalds
Iced Hazelnut Latte,Large,Whole,230,6,3.5,0,15,85,41,0,41,6,178,310,3.19,55.79937304,McDonalds
Iced Mocha,Medium,Whole,310,13,8,0,25,140,42,0,35,7,167,280,2,83.5,McDonalds
Iced Mocha,Medium,Whole,310,13,8,0,25,140,42,0,35,7,167,330,2.99,55.85284281,McDonalds
Iced Mocha,Medium,Whole,310,13,8,0,25,140,42,0,35,7,167,460,3.39,49.26253687,McDonalds
Caramel Mocha,Large,Whole,360,14,8,0.5,35,220,47,0,46,10,200,280,2,100,McDonalds
Caramel Mocha,Large,Whole,360,14,8,0.5,35,220,47,0,46,10,200,330,2.99,66.88963211,McDonalds
Caramel Mocha,Large,Whole,360,14,8,0.5,35,220,47,0,46,10,200,420,3.39,58.99705015,McDonalds
Caramel Mocha,Medium,Whole,290,12,7,0,25,180,39,0,38,8,167,280,2,83.5,McDonalds
Caramel Mocha,Medium,Whole,290,12,7,0,25,180,39,0,38,8,167,330,2.99,55.85284281,McDonalds
Caramel Mocha,Medium,Whole,290,12,7,0,25,180,39,0,38,8,167,420,3.39,49.26253687,McDonalds
Caramel Mocha,Small,Whole,250,11,6,0,25,150,33,0,31,7,86,280,2,43,McDonalds
Caramel Mocha,Small,Whole,250,11,6,0,25,150,33,0,31,7,86,330,2.99,28.76254181,McDonalds
Caramel Mocha,Small,Whole,250,11,6,0,25,150,33,0,31,7,86,420,3.39,25.36873156,McDonalds
Iced Caramel Mocha,Large,Whole,380,16,9,0.5,35,210,48,0,46,10,200,230,2,100,McDonalds
Iced Caramel Mocha,Large,Whole,380,16,9,0.5,35,210,48,0,46,10,200,300,2.99,66.88963211,McDonalds
Iced Caramel Mocha,Large,Whole,380,16,9,0.5,35,210,48,0,46,10,200,410,3.39,58.99705015,McDonalds
Iced Caramel Mocha,Medium,Whole,300,14,8,0,30,160,36,0,33,8,167,230,2,83.5,McDonalds
Iced Caramel Mocha,Medium,Whole,300,14,8,0,30,160,36,0,33,8,167,300,2.99,55.85284281,McDonalds
Iced Caramel Mocha,Medium,Whole,300,14,8,0,30,160,36,0,33,8,167,410,3.39,49.26253687,McDonalds
Iced Caramel Mocha,Small,Whole,240,12,7,0,25,130,29,0,26,6,86,230,2,43,McDonalds
Iced Caramel Mocha,Small,Whole,240,12,7,0,25,130,29,0,26,6,86,300,2.99,28.76254181,McDonalds
Iced Caramel Mocha,Small,Whole,240,12,7,0,25,130,29,0,26,6,86,410,3.39,25.36873156,McDonalds
